BINOMIAL,ID,Year,Lat,Long,Frequency,Duration,n,N_area,Model,tau_p,tau_p_min,tau_p_max,tau_p_var,tau_v,tau_v_min,tau_v_max,tau_v_var,speed,speed_min,speed_max,diffusion,diffusion_min,diffusion_max,kde.min,kde.ml,kde.max,akde.min,akde.ml,akde.max,same.model,CV_N_area,kde.95CV.min,kde.95CV.ml,kde.95CV.max,akde.95CV.min,akde.95CV.ml,akde.95CV.max,full.n
Eudocimus albus,28_DB01,2016,26.899966,-80.108733,119.4666667,442.4994444,4742,34.44351368,OUF anisotropic,1052753.281,729392.6607,1519468.91,32523219302,248.5668651,237.2731608,260.3981261,33.97169639,1.20731827,1.182676612,1.231953031,361.5623035,349.3344199,373.9975937,199250059.2,205045637.9,210923143,1338666209,1928006860,2623159342,0.227197697,25.70152794,99.83,99.83,99.83,100,100,100,2371
Eudocimus albus,31_JB07,2017,26.95475,-80.149616,61,669.7284606,6808,98.16355231,OUF anisotropic,566134.4877,458556.7229,698950.0799,3339548135,571.6975868,521.7313769,626.4490603,679.7866954,0.840174162,0.808736941,0.871595363,400.6069805,388.3636704,413.0376453,421911773.9,432116809.4,442442096.6,752765375.2,927054584.8,1119220429,0.073875325,81.4431731,99.12,98.59,99.15,99.12,99.21,99.32,3404
Eudocimus albus,32_TT09_crop_1,2016,26.421882,-80.284149,119.95,78.58309028,610,20.54937702,OUF anisotropic,215048.5498,128900.5515,358771.768,2471806972,1730.815242,1541.018396,1943.988086,9927.53151,0.731104816,0.694049808,0.768134453,889.051792,799.102914,983.7286711,624990991.6,677757999.7,732632937.7,730356731.8,1186815703,1752289554,0,16.26827871,93.46,94.12,94.77,79.74,94.77,94.77,305
Eudocimus albus,35_LSL05,2017,26.615183,-80.3501,60,323.3326389,2713,5.090648177,OUF anisotropic,5035740.801,1653231.426,15338860.01,4.99E+12,417.0995959,343.3516712,506.6877126,1557.17789,1.284389031,1.179662399,1.38900359,686.3460664,652.6930751,720.8330923,4692693294,4874439340,5059590044,9240113461,28094753293,57245613711,0.004376934,8.784020735,18.78,14.14,19.66,21.65,28.35,31.3,1356
Eudocimus albus,36_GC18,2017,26.478032,-80.200316,120,539.4991551,2483,307.175185,OUF anisotropic,92281.66011,81491.8755,104500.0467,32212628.39,90.47520895,57.60638606,142.0981942,349.7632713,3.442877593,2.770606546,4.113819264,1054.605595,1003.675354,1106.778564,200784200.7,208923478.2,217222205.2,275248436.8,308821858,344299293.5,0.316311194,66.09296121,95.73,96.05,96.22,97.02,97.1,97.26,1242
Eudocimus albus,37_LKW04,2017,26.631999,-80.078732,120,574.6694444,3813,32.36964254,OUF anisotropic,1435391.842,981976.2546,2098166.559,64332601071,162.9053967,81.91759986,323.9617411,2369.529725,2.241364075,1.602099129,2.879563975,800.2050346,767.2164401,833.8782774,2516929904,2598779876,2681921240,2599568058,3791498916,5204814000,0.075783772,14.95058183,85.27,85.17,85.27,87.32,99.58,99.63,1906
Eudocimus albus,39_SWA18,2017,26.591116,-80.233966,359.5666667,581.2489005,3195,41.04468547,OUF anisotropic,1117781.868,800194.4496,1561415.861,30886620928,187.4993231,166.1188533,211.6315845,126.2820938,1.917011697,1.807970631,2.025969365,687.4642792,660.014888,715.4650731,637949596.4,660665000.8,683772225.3,2706434908,3770679835,5008642725,0.004509461,8.995723164,16.58,69.34,16.9,64.64,79.1,86.23,1598
Eudocimus albus,40_JB15,2017,26.899949,-80.136316,120,563.4172454,3811,5.302187457,OUF anisotropic,9257371.577,3129573.771,27383578.33,1.62E+13,194.5580134,163.3364901,231.7474838,276.4423353,1.831571385,1.685667652,1.977322244,651.4499872,628.8426005,674.4510304,10527171186,10869604358,11217441720,17615457794,52058690269,1.05E+11,0,1.770299622,49.37,48.16,49.37,48.32,50.31,99.37,1906
Eudocimus albus,41_GP16,2017,26.483499,-80.141633,120,708.8323611,5256,33.54007763,OUF anisotropic,1653980.085,1139948.646,2399801.194,82391766516,829.9675235,747.2964193,921.7842777,1873.219213,1.26537399,1.21061987,1.320095945,1323.216095,1276.708402,1370.544167,1248505779,1282961657,1317880006,7480876596,10831954347,14793483186,6.70E-10,15.27215821,84.98,82.35,85.05,97.83,100,100,2628
Eudocimus albus,43_LCS19,2017,26.7152915,-80.322816,120,572.8333333,4044,20.60900223,OUF anisotropic,2196672.312,1350764.211,3572325.36,2.35E+11,90.91517235,59.84218862,138.1227651,307.7193958,3.464612576,2.819249859,4.108718094,1081.000817,1042.503818,1120.186034,1831603861,1889399804,1948080990,8351543255,13560396679,20011248841,0,9.118640864,93.03,93.08,93.52,87.89,98.57,100,2022
Eudocimus albus,44_LCS17,2017,26.716867,-80.328649,120,176.0826389,970,10.13443615,OUF anisotropic,860603.7611,408938.0679,1811127.141,75624127354,1372.630851,1039.217234,1813.014056,33140.23639,0.916432606,0.812760029,1.019958056,1137.203747,1030.768851,1248.792975,445837505.2,475296391.3,505684369.3,1495524654,3100677395,5281142859,1.759479236,240.765125,48.56,48.56,48.56,48.56,48.56,48.77,485
Eudocimus albus,46_BWS01,2017,27.948066,-80.7766,120,469.7506944,3545,2.632779059,OUF anisotropic,17544276.02,3108798.63,99009829.1,1.17E+14,940.687677,867.2716378,1020.31851,1460.268711,1.978574553,1.913467133,2.043652728,3679.585598,3520.633062,3841.998447,1.14E+11,1.18E+11,1.22E+11,1.05E+11,5.91E+11,1.49E+12,0,2.01999437,92.16,94.25,94.93,84.61,100,100,1772
Eudocimus albus,47_LSL03,2017,26.82505,-80.344983,60,154.3756944,2075,17.87062568,OUF anisotropic,676769.869,397803.6765,1151365.567,26157494042,739.0870234,589.9773238,925.882413,6461.278666,1.629435042,1.492477712,1.766241739,1944.16403,1813.724564,2079.068627,3867654760,4039658097,4215350964,5033977544,8512024970,12888652889,0.002032881,24.97976009,66.67,89.88,89.69,38.34,86.22,95.57,1038
Eudocimus albus,48_LSL06,2017,26.838408,-80.1665915,60,125.1263889,1510,301.1671284,OU anisotropic,26753.65527,23474.81612,30490.46546,2983989.075,NA,NA,NA,NA,NA,NA,NA,146.5005018,135.9004919,157.4929043,8144836.768,8571927.406,9009778.203,8582903.038,9641133.374,10759990.81,0.052217545,117.4734519,83.86,85.58,86.9,87.96,90.48,91.93,755
Eudocimus albus,49_LSL04,2017,26.85535,-80.178282,60,67.00069444,959,38.06993737,OUF anisotropic,124644.2465,85963.97377,180729.0602,466386385.4,246.8013384,82.22611742,740.7731573,11747.81189,0.748481776,0.462715246,1.034357979,131.3500549,117.148609,146.3522221,32793731.7,34973607.29,37222632.91,58292372.64,82345015.67,110487218,0.393901785,68.79776046,59.38,59.38,59.38,58.75,58.75,59.38,480
Eudocimus albus,50_LSL02,2017,26.872299,-80.146999,119,468.1673611,5239,1056.452385,OU anisotropic,33591.09009,31396.96222,35938.55117,1295555.843,NA,NA,NA,NA,NA,NA,NA,398.5725727,384.5446813,412.848254,44079112.92,45297607.97,46532484.52,43744910.98,46507420.13,49353315.22,0.000542089,549.5851567,87.37,72.6,89.47,68.7,69.62,85.73,2620
Gyps africanus,1,2008,-19.4466479,15.56861705,3.966666667,119.9818866,27116,8.319216096,OUF,1162424.466,511578.3612,2641297.487,1.63E+11,113.2694264,111.0169602,115.5675938,1.333886287,7.939376404,7.891489104,7.987259732,7133.299668,6980.160232,7288.077722,26674394351,26994759254,27317010057,38746866686,88004641243,1.57E+11,0.000139124,3.687035975,99.9,99.91,99.9,100,100,100,13558
Gyps africanus,3,2008,-18.8345749,15.8301873,3.983333333,161.8610417,36027,34.48955961,OUF anisotropic,372940.2207,258891.0775,537231.37,4042051594,93.64779034,91.92405639,95.40384726,0.780584934,7.114100109,7.073524648,7.154672387,4729.656002,4647.36655,4812.657596,7490175930,7568126674,7646475362,9634906558,13872931130,18871308109,0,14.72682846,71.19,78.35,72.04,76.86,90.03,96.89,18014
Gyps africanus,4,2008,-18.58250215,15.77213275,2.05,49.24446759,11686,17.82111109,OUF anisotropic,214804.0732,126762.0972,363995.1601,2600577130,115.5160986,112.0640579,119.0744766,3.148803657,9.064878432,8.981844849,9.147901558,9453.613688,9138.123728,9774.382963,11397969898,11607488632,11818889096,11038564166,18680690879,28300319629,0,7.698525228,87.46,88.16,87.85,86.96,95.02,98.44,5843
Gyps africanus,5,2008,-19.3177326,15.8023297,3.983333333,48.77637731,10501,7.435562723,OUF anisotropic,790043.614,328188.0628,1901863.543,84001116459,135.039854,130.5960129,139.6349074,5.22610062,7.371242202,7.299552246,7.442922574,7326.365909,7057.76755,7599.910204,14763968563,15050483499,15339713676,21993110404,52924403766,97202118652,0,6.516104237,74.41,74.6,75.02,65.99,99.47,100,5250
Gyps africanus,6,2008,-19.13326955,15.63176545,2.05,19.13534722,4518,17.53230149,OUF anisotropic,84381.8096,49507.59171,143822.1805,409145366.6,85.56957241,81.05071808,90.3403683,5.459530921,8.685717093,8.544855134,8.826547688,6410.056205,6099.36188,6728.360083,4008015474,4127515875,4248747216,2733509746,4648643928,7063946180,0.001927349,12.47346638,81.9,77.79,83.41,53.27,81.37,90.44,2259
Gyps africanus,7,2009,-19.27378305,15.71415285,10,536.2225579,38066,138.0422332,OUF anisotropic,328070.3224,275265.9841,391004.1293,790963239.3,787.0686533,773.9488728,800.4108368,45.18087278,4.334033809,4.309311052,4.358754627,14571.11943,14225.19565,14921.14109,15082676480,15235348527,15388778759,21005680117,25002418572,29342077413,0.002775926,84.01984345,88.66,88.74,88.84,94.09,96.98,99.54,19033
Gyps africanus,8,2009,-19.4125705,15.3121301,10,12.08336806,865,6.433111549,OUF anisotropic,144661.3545,54533.0126,383747.5041,3339128172,770.1678006,679.5862927,872.8228444,2271.14823,4.018094783,3.866180152,4.169931202,12086.31669,10171.54969,14163.76858,3171010433,3393547062,3623523368,5259885223,13735753303,26208511378,0,3.872580831,89.17,89.4,90.55,41.94,100,100,432
Gyps africanus,9,2009,-19.4892723,16.6410207,10,367.2013889,26103,9.736402453,OUF anisotropic,3032945.819,1436393.856,6404065.504,9.46E+11,623.9436048,611.5649566,636.5728085,40.28454929,6.476450397,6.435047983,6.517849172,26124.99464,25432.27809,26826.88928,1.08E+11,1.09E+11,1.11E+11,2.78E+11,5.86E+11,1.01E+12,0.175140241,35.89842324,49.89,51.89,50.2,52.72,54.87,57.09,13052
Gyps africanus,10,2009,-19.0184473,15.639966,10,343.0347222,24359,432.8773306,OUF anisotropic,61655.1392,55788.99308,68138.1036,9408853.883,697.3264288,682.6163058,712.3535493,56.92444058,5.756930522,5.717379462,5.796477844,21955.60531,21345.57162,22574.11397,13771789381,13946387932,14122071082,10833042510,11930616808,13080391762,0.089415611,209.8882707,80.14,57.56,81.06,60.26,65.57,66.42,12180
Gyps africanus,13,2009,-19.37479545,15.66657775,10,106.174375,7520,19.97442188,OUF anisotropic,424560.1191,258507.2003,697277.6562,9116423500,582.3896448,560.6072052,605.0184429,125.8544417,4.036933063,3.989503572,4.084354897,9405.216657,8953.999341,9867.369673,3570497963,3652596915,3735616079,19812604012,32447269278,48147846149,0,3.806719011,61.61,60.6,61.93,17.58,87.29,90.72,3760
Gyps africanus,14,2009,-18.6041294,15.9152688,10,391.1049884,27825,19.675109,OUF anisotropic,1625130.006,987323.6951,2674956.094,1.35E+11,689.3830508,676.2395673,702.7819929,45.39879102,6.269454233,6.229506304,6.309398661,27007.49397,26291.3669,27733.10945,90640012296,91714533733,92795299237,1.72E+11,2.82E+11,4.20E+11,0.827694135,213.3379734,51.91,52.3,52.52,51.27,54.59,56.56,13912
Gyps africanus,15,2009,-18.7936361,15.7694713,10,443.798588,31524,76.82335738,OUF anisotropic,485294.9471,382473.9964,615757.3793,3091348847,558.3092591,548.0954529,568.7134005,27.40503981,6.702613722,6.664665895,6.740558596,24887.10393,24309.49514,25471.40026,55291882193,55907368624,56526214678,61884023259,78437781698,96923835799,5.30E-05,31.37751299,75.15,73.39,76.36,86.63,94.75,97.23,15762
Gyps coprotheres,2648,2013,-29.3498,29.9182,5.083333333,720.3882523,31063,27.69144522,OUF anisotropic,1997974.75,1323557.613,3016040.303,1.45E+11,216.0823689,212.1102849,220.1288361,4.144873172,4.43050646,4.403313608,4.457697017,4237.335516,4163.688353,4311.619362,35976419537,36379879993,36785559059,50469062491,76141904266,1.07E+11,0.000718828,2.274923805,87.55,87.51,88.25,46.49,100,100,15532
Gyps coprotheres,2649,2013,-29.3976,29.7528,5,328.4891204,39412,20.35939973,OUF,1269964.69,779149.2026,2069963.377,79363699425,239.2149831,235.2939631,243.2013444,4.034959275,5.511879567,5.484657481,5.539099803,7255.766086,7115.860829,7397.014424,63534843321,64166804415,64801849708,40238492932,65552965692,96944782200,0,9.184907751,94.83,87.22,94.96,87.4,99.99,100,19706
Gyps coprotheres,2650,2013,-30.77,27.4655,5.016666667,483.4856829,45292,6.618542881,OUF anisotropic,5562525.207,2165421.861,14288987.86,4.68E+12,211.2854681,208.0392609,214.5823285,2.764205042,5.658141372,5.631453843,5.684827169,6761.55822,6651.804678,6872.197377,80433373774,81179305949,81928633460,1.21E+11,3.10E+11,5.86E+11,0,3.032328501,53.25,55.11,53.71,32.94,100,100,22646
Gyps coprotheres,2651,2013,-30.658,30.2355,19.58333333,124.4160648,3911,91.17042232,OUF anisotropic,110223.4119,88456.04187,137347.3228,137340852.5,195.1791134,183.1099353,208.0437976,39.12869724,3.992980024,3.89660616,4.089322025,3076.665503,2947.794845,3208.254577,1339791665,1382798702,1426475662,2031346625,2522441324,3065904898,0,62.24999309,78.68,79.5,79.55,80.11,80.62,95.91,1956
Gyps coprotheres,2652,2014,-28.9557,29.6871,5.066666667,716.36125,46618,31.22046255,OUF anisotropic,1822292.588,1239585.755,2678919.359,1.07E+11,191.3995476,188.4166872,194.4296304,2.334164975,5.659110712,5.630174146,5.688045243,6123.735138,6036.9605,6211.120403,27410285666,27660819874,27912478091,63303818645,93029357089,1.28E+11,0.002128562,20.95862892,66.12,65.22,66.23,65.42,68.64,73.3,23309
Gyps fulvus,2545_crop_1,2013,18.9597,42.0377,10,143.173588,10369,151.8187918,OUF anisotropic,74335.28933,62747.20151,88063.45315,37981368.33,439.64704,424.99712,454.8019521,56.8097362,5.681886597,5.625993656,5.737771981,13766.45638,13274.80899,14266.91845,4830883732,4925237233,5020490603,5652814337,6671887561,7774169168,0,71.32504937,96.93,97.11,97.22,97.2,98.9,99.27,5184
Gyps himalayensis,Thang Kaar Baen (4185),2015,27.59485705,90.2132942,0.016666667,136.3957176,169340,169339,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45050268665,45265610019,45481457735,45358717720,45575533468,45792859045,2.050492266,84669,25.43,25.51,25.46,25.43,25.51,25.46,84670,NA
Gyps himalayensis,Thang Kaar Dawa (4010)_crop_1,2015,27.5836585,90.22730265,5.033333333,148.9272801,5422,5421,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617419260.1,634190343.1,651183033.6,601985807,618337668,634905597.2,0.150164493,2710,84.77,85.1,85.44,84.77,85.1,85.44,2711,NA
Gyps himalayensis,Thang Kaar Dorje (4014),2015,30.2049282,88.9373581,0.016666667,198.8511458,97628,97627,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89311338969,89874231785,90438868475,88125460904,88680879616,89238019047,3.398415493,48813,4.13,4.13,4.13,4.13,4.13,4.13,48814,NA
Gyps himalayensis,Thang Kaar Hrii Droel (3944)_crop_1,2015,32.8668915,99.1750525,0.016666667,46.23978009,47889,47888,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9335567414,9419748229,9504301660,9194274191,9277180935,9360454655,0.975415718,23943,63.18,49.69,63.48,63.18,49.69,63.48,23944,NA
Gyps himalayensis,Thang Kaar Hum Thoe (3937)_crop_1,2015,27.74850885,89.5140567,5,68.07637731,6474,6473,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5641213886,5781201978,5922881905,5661045559,5801525779,5943703781,0.275754448,3236,92.4,92.37,92.53,92.4,92.37,92.53,3237,NA
Haliaeetus albicilla,BIEL01,2015,51.170366,21.990916,59.76666667,346.0877315,5545,15.39819072,OUF anisotropic,1765634.967,994915.2735,3133399.317,2.04E+11,1095.902346,1040.007193,1154.801583,834.5278723,1.302431231,1.279037594,1.325819101,1850.346836,1775.583913,1926.629882,4945201679,5078000582,5212534542,12492490525,22128219332,34473181872,0,10.01645413,67.45,78.37,67.59,86.16,94.59,100,2772
Haliaeetus albicilla,BIEL07,2015,53.429499,22.5567,30.05,284.3325,8385,14.67086973,OUF anisotropic,1427660.565,791892.1052,2573854.032,1.40E+11,852.7760334,813.7577477,893.6651788,405.5572153,1.461563732,1.441833778,1.481290028,1813.523155,1747.333072,1880.926507,7867020179,8038170198,8211136368,10234870229,18423033298,28978037307,6.32E-05,6.319537338,95.57,93.37,95.59,91.44,99.81,100,4192
Hirundo rustica,2350-21087,2019,40.1361,-105.21297,10.09166667,3.04162037,27,26,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237026.8679,362851.8387,515039.3201,236383.8414,361867.4635,513642.0778,5.99E-05,13,85.71,92.86,100,85.71,92.86,100,14,NA
Hirundo rustica,2350-21095,2019,40.12266,-105.26188,10,6.083252315,91,82.8867282,OU anisotropic,362.6996971,207.3311665,634.497324,8219.835454,NA,NA,NA,NA,NA,NA,NA,331.2281471,193.7748008,504.9252832,825619.0278,1026738.532,1249451.335,859064.989,1078734.759,1323036.619,0.00143169,45,91.3,95.65,95.65,91.3,95.65,95.65,46
Hirundo rustica,2510-63484,2020,40.03601,-105.17031,10.04166667,3.034664352,29,28,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228492.6457,343860.2602,482430.8172,228229.2519,343463.8769,481874.6973,0.026653477,13,93.75,100,100,93.75,100,100,14,NA
Hirundo rustica,2510-63486,2019,40.03587,-105.17042,10,3.076365741,45,44,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220014.6897,302799.6507,398599.3891,219953.5439,302715.4975,398488.6115,0.169888519,21,83.33,91.67,91.67,83.33,91.67,91.67,22,NA
Hirundo rustica,2640-97337,2019,40.098985,-105.246775,10.01666667,3.083391204,46,45,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956553.2816,1311412.507,1721387.634,956740.9578,1311669.807,1721725.371,0.00073486,22,79.17,87.5,95.83,79.17,87.5,95.83,23,NA
Hirundo rustica,2640-97378,2020,40.03588,-105.15723,10,3.083368056,50,49,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239176.4295,323296.3636,419896.2361,238389.3248,322232.4289,418514.4014,0.003003134,24,80.77,92.31,96.15,80.77,92.31,96.15,25,NA
Hirundo rustica,2640-97500,2019,40.10124,-105.2471,10,3.076342593,48,47,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785736.6667,1069375.19,1396047.78,783855.6377,1066815.139,1392705.685,0.176259437,23,96,100,100,96,100,100,24,NA
Hirundo rustica,2640-97547,2019,40.0299,-105.26147,10,3.083368056,49,6.650080786,OUF,7559.675811,2453.863474,23289.27382,11434549,227.6071064,89.66879535,577.7371571,7670.958007,3.353434437,2.5941411,4.111206736,2265.188285,1404.982469,3327.513093,63098495.77,85578046.38,111429812.7,62559931.81,160216080.1,302990053.6,1.020739943,4.535580611,3.85,100,100,3.85,100,100,24
Hirundo rustica,2640-97556,2019,40.0278,-105.26337,10,3.076377315,44,20.48351242,OU anisotropic,1342.22327,697.3525966,2583.43242,148001.1147,NA,NA,NA,NA,NA,NA,NA,1548.895234,886.8249184,2392.541759,7995937.404,11048614.92,14587203.33,7288302.725,11853728.26,17511465.59,0.000373675,12.18999988,86.96,95.65,100,86.96,95.65,100,22
Hirundo rustica,2640-97559,2019,40.02806,-105.26364,10,3.083321759,45,44,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1199652.54,1651045.985,2173403.832,1206425.783,1660367.796,2185674.877,0.299736699,21,58.33,75,75,62.5,75,75,22,NA
Hirundo rustica,2640-97562,2020,40.03024,-105.258475,10.1,3.083368056,28,22.95510566,OU,608.8253047,226.8990985,1633.625933,60262.45995,NA,NA,NA,NA,NA,NA,NA,875.8755314,354.7297399,1628.46273,2357603.302,3577512.533,5047740.875,2468565.745,3896099.188,5644124.476,0.000947823,13,100,100,100,100,100,100,14
Hirundo rustica,2640-97578,2019,40.02802,-105.263985,10,3.083368056,40,32.07114904,OU anisotropic,562.4721008,272.7814077,1159.810952,30822.54834,NA,NA,NA,NA,NA,NA,NA,163.6243571,81.08029017,274.6597289,492574.414,692695.7788,926400.1257,487623.9355,712572.0121,979513.2606,0.073284404,19,90.48,95.24,95.24,90.48,95.24,95.24,20
Hirundo rustica,2640-97579,2019,40.02794,-105.26286,10.01666667,3.083402778,43,42,IID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2922789.673,4055419.51,5370643.19,3072505.736,4263153.049,5645747.335,0.362280628,21,100,100,100,100,100,100,22,NA
Hirundo rustica,2640-97580,2019,40.03611,-105.17098,10.00833333,3.083368056,49,48,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,538347.1436,730139.3838,950702.8755,547872.2181,743057.8736,967523.8355,0.029578286,18.66190045,84.62,88.46,92.31,84.62,88.46,92.31,24,NA
Hirundo rustica,2640-97592,2020,40.13668,-105.212785,20,3.0625,22,21,IID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,891560.2127,1440286.772,2118482.006,971119.2485,1568811.829,2307526.316,0.27267979,10,58.33,75,75,58.33,75,75,11,NA
Hirundo rustica,2640-97593,2020,40.12804,-105.20731,10,3.069444444,47,46,IID anisotropic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804193.1303,1098435.896,1437841.615,802336.1981,1095899.539,1434521.549,0.206516379,23,75,83.33,83.33,75,83.33,83.33,24,NA
